lon,lat
-1.751448983383596669e+02,8.177489105290469240e+01
-1.751448983383596669e+02,8.177489105290469240e+01
-1.751448983383596669e+02,8.177489105290469240e+01
-1.760494335652284690e+02,8.190001146506943996e+01
-1.760494335652284690e+02,8.190001146506943996e+01
9.338163953815556084e+00,7.937316780681723571e+01
9.338163953815556084e+00,7.937316780681723571e+01
9.309769392802770938e+00,7.923726501142373024e+01
9.338163953815556084e+00,7.937316780681723571e+01
9.338163953815556084e+00,7.937316780681723571e+01
9.309769392802770938e+00,7.923726501142373024e+01
9.282067669876298055e+00,7.910105346592800402e+01
9.898480469986649766e+00,7.895926585666660458e+01
9.898480469986649766e+00,7.895926585666660458e+01
9.898480469986649766e+00,7.895926585666660458e+01
1.038159893316526272e+01,7.840409742934075155e+01
1.034399069767410140e+01,7.826615299797269643e+01
1.038159893316526272e+01,7.840409742934075155e+01
1.038159893316526272e+01,7.840409742934075155e+01
1.034399069767410140e+01,7.826615299797269643e+01
1.030725336457799735e+01,7.812788821739580669e+01
1.090710686746929703e+01,7.812062096177335491e+01
-1.786510904727724949e+02,8.187249329680275878e+01
-1.786510904727724949e+02,8.187249329680275878e+01
1.086474266893499241e+01,7.798213325371025917e+01
1.090710686746929703e+01,7.812062096177335491e+01
-1.786510904727724949e+02,8.187249329680275878e+01
1.086474266893499241e+01,7.798213325371025917e+01
1.086474266893499241e+01,7.798213325371025917e+01
-1.796186412928633445e+02,8.198928660531792900e+01
-1.796186412928633445e+02,8.198928660531792900e+01
-1.796186412928633445e+02,8.198928660531792900e+01
1.795076922552469796e+02,8.197441612364663399e+01
1.795076922552469796e+02,8.197441612364663399e+01
1.793857925243895863e+02,8.210350361028378074e+01
1.793857925243895863e+02,8.210350361028378074e+01
1.785016141766837166e+02,8.208651880824129421e+01
1.785016141766837166e+02,8.208651880824129421e+01
1.783616292105288892e+02,8.221504243838211323e+01
1.229873115360902602e+01,7.711801847302474755e+01
1.235247815490217249e+01,7.725807665095328503e+01
1.291273980241343722e+01,7.724692512935598643e+01
1.774672543428274025e+02,8.219588473326302847e+01
1.285344388707334673e+01,7.710701352576711542e+01
1.774672543428274025e+02,8.219588473326302847e+01
1.279546070236466981e+01,7.696677841059991465e+01
1.340724869963108290e+01,7.709491642247336074e+01
1.765772515853458344e+02,8.217485820904984450e+01
1.340724869963108290e+01,7.709491642247336074e+01
1.334386837531351055e+01,7.695483979835036337e+01
1.334386837531351055e+01,7.695483979835036337e+01
1.765772515853458344e+02,8.217485820904984450e+01
1.765772515853458344e+02,8.217485820904984450e+01
1.328188432252293794e+01,7.681443972881616844e+01
1.765772515853458344e+02,8.217485820904984450e+01
1.375832803071157429e+01,7.666104213906261577e+01
1.755049286586811093e+02,8.227913368989214860e+01
1.375832803071157429e+01,7.666104213906261577e+01
1.755049286586811093e+02,8.227913368989214860e+01
1.746110761086935099e+02,8.225398775901922477e+01
1.746110761086935099e+02,8.225398775901922477e+01
1.422511178509549268e+01,7.650662508125783745e+01
1.746110761086935099e+02,8.225398775901922477e+01
1.737229367051016311e+02,8.222698650189758496e+01
1.475520606255669875e+01,7.649205067023757465e+01
1.468254914776527897e+01,7.635122722170484622e+01
1.737229367051016311e+02,8.222698650189758496e+01
1.468254914776527897e+01,7.635122722170484622e+01
1.728408525536337095e+02,8.219814651772539094e+01
1.728408525536337095e+02,8.219814651772539094e+01
1.513094737784289734e+01,7.619488681544012820e+01
1.726064265588264846e+02,8.232360703295613291e+01
1.513094737784289734e+01,7.619488681544012820e+01
1.726064265588264846e+02,8.232360703295613291e+01
1.564934841398735088e+01,7.617868737390143963e+01
1.717175701600155264e+02,8.229242764488202511e+01
1.717175701600155264e+02,8.229242764488202511e+01
1.717175701600155264e+02,8.229242764488202511e+01
1.616660743859486615e+01,7.616149160401671736e+01
1.708357407837991673e+02,8.225941911284368757e+01
1.708357407837991673e+02,8.225941911284368757e+01
1.710961406629707540e+02,8.213502103850549929e+01
1.702341180203930264e+02,8.210077284195294567e+01
1.668266000558296724e+01,7.614330238129939232e+01
1.702341180203930264e+02,8.210077284195294567e+01
1.702341180203930264e+02,8.210077284195294567e+01
1.719744249182647167e+01,7.612412273273129415e+01
1.693793601141790646e+02,8.206476039618422647e+01
1.719744249182647167e+01,7.612412273273129415e+01
1.693793601141790646e+02,8.206476039618422647e+01
1.696559507208308162e+02,8.194111719263001703e+01
1.688202148971172107e+02,8.190396167052038834e+01
1.771089200540255604e+01,7.610395583889305726e+01
1.688202148971172107e+02,8.190396167052038834e+01
1.688202148971172107e+02,8.190396167052038834e+01
1.771089200540255604e+01,7.610395583889305726e+01
1.771089200540255604e+01,7.610395583889305726e+01
1.679918999615815380e+02,8.186510497683399024e+01
1.679918999615815380e+02,8.186510497683399024e+01
1.813377475527046556e+01,7.521866663008309217e+01
1.813377475527046556e+01,7.521866663008309217e+01
1.674724871895560625e+02,8.170234045847952586e+01
1.674724871895560625e+02,8.170234045847952586e+01
1.666698974063917831e+02,8.166079045138623371e+01
1.913292758005242433e+01,7.589833182547467061e+01
1.902555421223403798e+01,7.575876273780444592e+01
1.913292758005242433e+01,7.589833182547467061e+01
1.666698974063917831e+02,8.166079045138623371e+01
1.666698974063917831e+02,8.166079045138623371e+01
1.666698974063917831e+02,8.166079045138623371e+01
1.661875866065749108e+02,8.149623055376612513e+01
1.661875866065749108e+02,8.149623055376612513e+01
1.661875866065749108e+02,8.149623055376612513e+01
1.654099404345089397e+02,8.145212950736402036e+01
1.654099404345089397e+02,8.145212950736402036e+01
1.654099404345089397e+02,8.145212950736402036e+01
2.114899738998368406e+01,7.463138335869483342e+01
2.126245820717872803e+01,7.477124652642642388e+01
2.172994733699504621e+01,7.474429985168133328e+01
2.219589032637878034e+01,7.471649599254892848e+01
2.231861219334768975e+01,7.485535890908467138e+01
2.231861219334768975e+01,7.485535890908467138e+01
2.278630711276684195e+01,7.482633437234271412e+01
2.338442074630753709e+01,7.493424374381719133e+01
2.338442074630753709e+01,7.493424374381719133e+01
2.351931028073544638e+01,7.507170214758528459e+01
2.351931028073544638e+01,7.507170214758528459e+01
1.598911688403660492e+02,8.064156536578119017e+01
1.595269687665420975e+02,8.075745463149397096e+01
2.399027458998298101e+01,7.504017389877584776e+01
1.598911688403660492e+02,8.064156536578119017e+01
2.413143461813114854e+01,7.517688674709054908e+01
1.598911688403660492e+02,8.064156536578119017e+01
2.413143461813114854e+01,7.517688674709054908e+01
2.490208292258797229e+01,7.541558192581781839e+01
2.490208292258797229e+01,7.541558192581781839e+01
2.553664844710777260e+01,7.551578984027793240e+01
2.569715752364111694e+01,7.565015009021551862e+01
2.569715752364111694e+01,7.565015009021551862e+01
2.634663069647007561e+01,7.574732313577065668e+01
2.634663069647007561e+01,7.574732313577065668e+01
2.634663069647007561e+01,7.574732313577065668e+01
1.649150434720621661e+02,7.757056251282251935e+01
1.641457051390742379e+02,7.765197007240377047e+01
1.641457051390742379e+02,7.765197007240377047e+01
1.636072894544388134e+02,7.760556183865070068e+01
2.785513317409981227e+01,7.606614081704560704e+01
2.785513317409981227e+01,7.606614081704560704e+01
1.636072894544388134e+02,7.760556183865070068e+01
2.785513317409981227e+01,7.606614081704560704e+01
2.804400117873390741e+01,7.619698108280225313e+01
1.630726672594736328e+02,7.755809939996869673e+01
2.853630713081227910e+01,7.615546529250734409e+01
2.873260450435511260e+01,7.628534767248423520e+01
1.630726672594736328e+02,7.755809939996869673e+01
2.893286200039570133e+01,7.641477203068221513e+01
1.625418851602839823e+02,7.750959148172461255e+01
1.625418851602839823e+02,7.750959148172461255e+01
1.620149871534752037e+02,7.746004685477868179e+01
1.620149871534752037e+02,7.746004685477868179e+01
3.062850255512178776e+01,7.640875021781555176e+01
1.614920147464616491e+02,7.740947433417018431e+01
3.062850255512178776e+01,7.640875021781555176e+01
1.614920147464616491e+02,7.740947433417018431e+01
3.111934473304682314e+01,7.636185097875697636e+01
1.609730070072876913e+02,7.735788277176658312e+01
1.609730070072876913e+02,7.735788277176658312e+01
3.160698579993334789e+01,7.631401105180076172e+01
1.604580003648806894e+02,7.730528102299865623e+01
1.604580003648806894e+02,7.730528102299865623e+01
3.209138897528271173e+01,7.626523764545606809e+01
1.599470292541022900e+02,7.725167799913094768e+01
3.232042487105239559e+01,7.639036479376748900e+01
1.599470292541022900e+02,7.725167799913094768e+01
1.599470292541022900e+02,7.725167799913094768e+01
3.280467862681162217e+01,7.634007348230497314e+01
3.328553659696301281e+01,7.628885487733695925e+01
3.328553659696301281e+01,7.628885487733695925e+01
3.376296724258489235e+01,7.623671644616871390e+01
3.376296724258489235e+01,7.623671644616871390e+01
3.399594159775927693e+01,7.606095483399720081e+01
3.423694010052030023e+01,7.618366573211442017e+01
3.514426473922781469e+01,7.577694465609192775e+01
3.535658770824372255e+01,7.560035814781647900e+01
3.535658770824372255e+01,7.560035814781647900e+01
3.511845799527979040e+01,7.547857617412979891e+01
3.532896103176451419e+01,7.530199540644134970e+01
3.532896103176451419e+01,7.530199540644134970e+01
3.509710117086628145e+01,7.517980369759969506e+01
3.553590787737844892e+01,7.512533754402566899e+01
3.553590787737844892e+01,7.512533754402566899e+01
3.573948538877610304e+01,7.494862687736888063e+01
3.573948538877610304e+01,7.494862687736888063e+01
3.616983644959991295e+01,7.489318648527948596e+01
3.659705254215766956e+01,7.483695211007281500e+01
3.636506019798330414e+01,7.471630687239149893e+01
3.678715730579388321e+01,7.465994604782220279e+01
3.697450206486919910e+01,7.448297353765406115e+01
3.697450206486919910e+01,7.448297353765406115e+01
3.738853746074904905e+01,7.442574610553724312e+01
3.715924901843307282e+01,7.430606099227031791e+01
3.756845419916888318e+01,7.424875799017401334e+01
3.756845419916888318e+01,7.424875799017401334e+01
3.756845419916888318e+01,7.424875799017401334e+01
3.774604596286071256e+01,7.407187569030340057e+01
3.774604596286071256e+01,7.407187569030340057e+01
3.814752721571122152e+01,7.401379321590168558e+01
3.831837867049659963e+01,7.383702152609596681e+01
3.871229970601292791e+01,7.377821470541542226e+01
3.910320417803030324e+01,7.371871394055160920e+01
3.910320417803030324e+01,7.371871394055160920e+01
3.949106938404339928e+01,7.365852632859763105e+01
3.987587323131994310e+01,7.359765895335355879e+01
4.025759398075429374e+01,7.353611891402691469e+01
4.040474559768892959e+01,7.335973221583607540e+01
4.077910611240070438e+01,7.329761229135260692e+01
4.077910611240070438e+01,7.329761229135260692e+01
4.115037152915230223e+01,7.323484935784085792e+01
4.151851927989974911e+01,7.317145077978176460e+01
4.151851927989974911e+01,7.317145077978176460e+01
4.188352672494613671e+01,7.310742397395087266e+01
4.211918562727566240e+01,7.321858223020379342e+01
4.248194891338271617e+01,7.315315888895088392e+01
4.284147611774451292e+01,7.308711417134234978e+01
4.284147611774451292e+01,7.308711417134234978e+01
4.319774510814293222e+01,7.302045557012331756e+01
4.355073356335773127e+01,7.295319061509651704e+01
4.355073356335773127e+01,7.295319061509651704e+01
3.740834485981548596e+01,6.888351802235537491e+01
3.740834485981548596e+01,6.888351802235537491e+01
3.740834485981548596e+01,6.888351802235537491e+01
3.774019119075902040e+01,6.884289945348091067e+01
4.390041893708802689e+01,7.288532687035727520e+01
4.390041893708802689e+01,7.288532687035727520e+01
3.774019119075902040e+01,6.884289945348091067e+01
3.774019119075902040e+01,6.884289945348091067e+01
3.807028114160873145e+01,6.880205025176029210e+01
4.424677842253219495e+01,7.281687193106847644e+01
3.807028114160873145e+01,6.880205025176029210e+01
4.424677842253219495e+01,7.281687193106847644e+01
3.818143131623693165e+01,6.891726559232105842e+01
4.458978891770649255e+01,7.274783341972415940e+01
4.052731614945989946e+01,7.054863281205386727e+01
4.052731614945989946e+01,7.054863281205386727e+01
4.036504578719949166e+01,7.043504037642132687e+01
4.020666332957046762e+01,7.032138744719244983e+01
4.053531610333029533e+01,7.026973458761111146e+01
4.038057447165613212e+01,7.015690424711660000e+01
4.038057447165613212e+01,7.015690424711660000e+01
4.022996517222922819e+01,7.004430728582174481e+01
4.008380808376506366e+01,6.993227772543922072e+01
3.994302635439542826e+01,6.982166133405945629e+01
3.962929174133692101e+01,6.923537798291501133e+01
3.962929174133692101e+01,6.923537798291501133e+01
4.026822853702029192e+01,6.977270671537610269e+01
4.026822853702029192e+01,6.977270671537610269e+01
4.000532458424972759e+01,6.956003062246662694e+01
4.000532458424972759e+01,6.956003062246662694e+01
4.000532458424972759e+01,6.956003062246662694e+01
4.013546392626365389e+01,6.966666707980772344e+01
4.013546392626365389e+01,6.966666707980772344e+01
4.013546392626365389e+01,6.966666707980772344e+01
4.559849063387173373e+01,7.253729292424488051e+01
4.568469123759837203e+01,7.236383376973518011e+01
4.568469123759837203e+01,7.236383376973518011e+01
4.601017324388129026e+01,7.229286276567704306e+01
4.633219766076614832e+01,7.222136353808078013e+01
4.452722863546028975e+01,7.139983473475835751e+01
4.609231130482071848e+01,7.212042851394441811e+01
4.517361910318697227e+01,7.171159671841364514e+01
4.463540463435774086e+01,7.123101541521251079e+01
4.571433591385243744e+01,7.174610784625643589e+01
4.571433591385243744e+01,7.174610784625643589e+01
4.641050048852683574e+01,7.204930001781258397e+01
4.594230679105060489e+01,7.184767536801300025e+01
4.617435933481987576e+01,7.194874175001116612e+01
4.594230679105060489e+01,7.184767536801300025e+01
4.463540463435774086e+01,7.123101541521251079e+01
4.415627837291376068e+01,7.075003820696657897e+01
4.415627837291376068e+01,7.075003820696657897e+01
4.505284177114484834e+01,7.099928188124540895e+01
4.505284177114484834e+01,7.099928188124540895e+01
4.446472069609187372e+01,7.068893604366421357e+01
4.446472069609187372e+01,7.068893604366421357e+01
4.505284177114484834e+01,7.099928188124540895e+01
4.496217314386861119e+01,7.073043855058878648e+01
4.515834549559804145e+01,7.083295955977889946e+01
4.496217314386861119e+01,7.073043855058878648e+01
4.515834549559804145e+01,7.083295955977889946e+01
4.515834549559804145e+01,7.083295955977889946e+01
